13655	137	3.54789	0.0274927	0.490814
13754	138	3.89983	0.0279214	0.490084
13853	139	4.25178	0.0283553	0.489356
13952	140	4.60372	0.0287946	0.48863
14051	141	4.95567	0.0292391	0.487907
14150	142	5.30761	0.029689	0.487185
14249	143	5.65956	0.0301442	0.486466
14348	144	6.0115	0.0306049	0.485749
14447	145	6.36345	0.031071	0.485033
14546	146	6.71539	0.0315426	0.48432
14645	147	7.06734	0.0320198	0.48361
14744	148	7.41928	0.0325025	0.482901
14843	149	7.77123	0.0329908	0.482194
14942	150	8.12317	0.0334847	0.481489
15041	151	8.47512	0.0339842	0.480787
15140	152	8.82706	0.0344895	0.480086
15239	153	9.17901	0.0350005	0.479388
15338	154	9.53095	0.0355172	0.478691
15437	155	9.8829	0.0360397	0.477997
15536	156	10.2348	0.0365681	0.477304
15635	157	10.5868	0.0371023	0.476614
15734	158	10.9387	0.0376423	0.475925
15833	159	11.2907	0.0381883	0.475239
15932	160	11.6426	0.0387402	0.474554
16031	161	11.9946	0.0392981	0.473872
16130	162	12.3465	0.039862	0.473191
16229	163	12.6985	0.0404319	0.472512
16328	164	13.0504	0.0410079	0.471836
16427	165	13.4023	0.0415899	0.471161
16526	166	13.7543	0.0421781	0.470488
16625	167	14.1062	0.0427724	0.469817
16724	168	14.4582	0.0433728	0.469148
16823	169	14.8101	0.0439794	0.468481
16922	170	15.1621	0.0445922	0.467816
17021	171	15.514	0.0452113	0.467153
17120	172	15.866	0.0458366	0.466491
17219	173	16.2179	0.0464682	0.465832
17318	174	16.5699	0.047106	0.465174
17417	175	16.9218	0.0477502	0.464518
17516	176	17.2737	0.0484008	0.463864
17615	177	17.6257	0.0490576	0.463212
17714	178	17.9776	0.0497209	0.462562
17813	179	18.3296	0.0503905	0.461913
17912	180	18.6815	0.0510666	0.461266
18011	181	19.0335	0.0517491	0.460621
18110	182	19.3854	0.052438	0.459978
18209	183	19.7374	0.0531334	0.459337
18308	184	20.0893	0.0538352	0.458698
18407	185	20.4412	0.0545436	0.45806
18506	186	20.7932	0.0552584	0.457424
18605	187	21.1451	0.0559797	0.45679
18704	188	21.4971	0.0567076	0.456157
18803	189	21.849	0.057442	0.455527
18902	190	22.201	0.0581829	0.454898
19001	191	22.5529	0.0589304	0.45427
19100	192	22.9049	0.0596844	0.453645
19199	193	23.2568	0.060445	0.453021
19298	194	23.6088	0.0612121	0.452399
19397	195	23.9607	0.0619858	0.451779
19496	196	24.3126	0.0627661	0.45116
19595	197	24.6646	0.063553	0.450543
19694	198	25.0165	0.0643464	0.449928
19793	199	25.3685	0.0651464	0.449314
19892	200	25.7204	0.065953	0.448702
19991	201	26.0724	0.0667662	0.448092
20090	202	26.4243	0.0675859	0.447484
20189	203	26.7763	0.0684122	0.446877
20288	204	27.1282	0.0692451	0.446271
20387	205	27.4802	0.0700845	0.445668
20486	206	27.8321	0.0709305	0.445066
20585	207	28.184	0.071783	0.444465
20684	208	28.536	0.0726421	0.443866
20783	209	28.8879	0.0735077	0.443269
20882	210	29.2399	0.0743797	0.442674
20981	211	29.5918	0.0752583	0.44208
21080	212	29.9438	0.0761434	0.441487
21179	213	30.2957	0.077035	0.440897
21278	214	30.6477	0.077933	0.440307
21377	215	30.9996	0.0788374	0.43972
21476	216	31.3515	0.0797483	0.439134
21575	217	31.7035	0.0806656	0.438549
21674	218	32.0554	0.0815892	0.437966
21773	219	32.4074	0.0825192	0.437385
21872	220	32.7593	0.0834556	0.436805
21971	221	33.1113	0.0843983	0.436226
22070	222	33.4632	0.0853472	0.43565
22169	223	33.8152	0.0863024	0.435074
22268	224	34.1671	0.0872638	0.434501
22367	225	34.5191	0.0882315	0.433928
