30897	156	2.31212	424.333	15.1503
31094	157	2.30416	423.951	15.1357
31291	158	2.29622	423.575	15.1169
31488	159	2.28831	423.206	15.0942
31685	160	2.28042	422.844	15.0679
31882	161	2.27257	422.489	15.0381
32079	162	2.26475	422.142	15.0052
32276	163	2.25697	421.803	14.9694
32473	164	2.24923	421.472	14.9309
32670	165	2.24153	421.15	14.8901
32867	166	2.23388	420.836	14.847
33064	167	2.22628	420.53	14.802
33261	168	2.21872	420.234	14.7552
33458	169	2.21122	419.946	14.7068
33655	170	2.20376	419.667	14.6571
33852	171	2.19636	419.397	14.6061
34049	172	2.18901	419.135	14.5542
34246	173	2.18172	418.883	14.5014
34443	174	2.17448	418.638	14.4479
34640	175	2.16729	418.402	14.3938
34837	176	2.16016	418.175	14.3393
35034	177	2.15308	417.955	14.2845
35231	178	2.14605	417.744	14.2296
35428	179	2.13907	417.54	14.1746
35625	180	2.13214	417.344	14.1197
35822	181	2.12527	417.155	14.0649
36019	182	2.11844	416.974	14.0103
36216	183	2.11167	416.799	13.9561
36413	184	2.10494	416.632	13.9023
36610	185	2.09826	416.47	13.8489
36807	186	2.09162	416.316	13.7961
37004	187	2.08503	416.167	13.7438
37201	188	2.07848	416.024	13.6922
37398	189	2.07197	415.887	13.6412
37595	190	2.0655	415.755	13.591
37792	191	2.05907	415.628	13.5415
37989	192	2.05268	415.507	13.4927
38186	193	2.04632	415.39	13.4447
38383	194	2.04	415.277	13.3975
38580	195	2.03372	415.169	13.3511
38777	196	2.02746	415.065	13.3055
38974	197	2.02124	414.965	13.2607
39171	198	2.01504	414.869	13.2167
39368	199	2.00888	414.777	13.1736
39565	200	2.00274	414.687	13.1312
39762	201	1.99663	414.601	13.0896
39959	202	1.99054	414.519	13.0488
40156	203	1.98448	414.439	13.0088
40353	204	1.97844	414.361	12.9694
40550	205	1.97242	414.287	12.9308
40747	206	1.96642	414.215	12.8929
40944	207	1.96044	414.145	12.8557
41141	208	1.95448	414.078	12.8191
41338	209	1.94854	414.013	12.7831
41535	210	1.94262	413.95	12.7478
41732	211	1.93671	413.889	12.713
41929	212	1.93082	413.83	12.6787
42126	213	1.92495	413.773	12.645
42323	214	1.91909	413.718	12.6117
42520	215	1.91324	413.664	12.5789
42717	216	1.90741	413.613	12.5465
42914	217	1.90159	413.563	12.5145
43111	218	1.89578	413.514	12.4829
43308	219	1.88999	413.467	12.4516
43505	220	1.8842	413.422	12.4206
43702	221	1.87843	413.378	12.3899
43899	222	1.87267	413.336	12.3595
44096	223	1.86692	413.296	12.3293
44293	224	1.86119	413.257	12.2993
44490	225	1.85546	413.22	12.2695
44687	226	1.84974	413.184	12.2398
44884	227	1.84404	413.15	12.2103
45081	228	1.83834	413.117	12.1809
45278	229	1.83266	413.086	12.1516
45475	230	1.82698	413.057	12.1223
45672	231	1.82132	413.029	12.0931
45869	232	1.81567	413.003	12.0639
46066	233	1.81003	412.979	12.0348
46263	234	1.80439	412.957	12.0056
46460	235	1.79877	412.936	11.9764
46657	236	1.79317	412.917	11.9471
46854	237	1.78757	412.901	11.9179
47051	238	1.78198	412.886	11.8885
47248	239	1.7764	412.873	11.8591
47445	240	1.77084	412.862	11.8296
47642	241	1.76529	412.854	11.8
47839	242	1.75975	412.847	11.7702
48036	243	1.75422	412.843	11.7404
48233	244	1.74871	412.841	11.7105
48430	245	1.74321	412.841	11.6804
48627	246	1.73772	412.844	11.6502
48824	247	1.73225	412.849	11.6198
49021	248	1.72679	412.856	11.5893
49218	249	1.72135	412.866	11.5587
49415	250	1.71592	412.878	11.528
49612	251	1.7105	412.893	11.4971
49809	252	1.7051	412.911	11.466
50006	253	1.69972	412.931	11.4349
50203	254	1.69435	412.954	11.4036
50400	255	1.68901	412.98	11.3722
50597	256	1.68368	413.009	11.3407
50794	257	1.67836	413.04	11.3091
50991	258	1.67307	413.074	11.2774
51188	259	1.6678	413.111	11.2457
51385	260	1.66254	413.151	11.214
51582	261	1.65731	413.194	11.1822
51779	262	1.65211	413.239	11.1505
51976	263	1.64692	413.288	11.1188
52173	264	1.64176	413.339	11.0873
52370	265	1.63663	413.393	11.0559
52567	266	1.63152	413.45	11.0247
52764	267	1.62645	413.51	10.9938
52961	268	1.62141	413.572	10.9633
53158	269	1.6164	413.637	10.9333
53355	270	1.61143	413.704	10.9039
53552	271	1.6065	413.773	10.8752
53749	272	1.60161	413.844	10.8474
53946	273	1.59678	413.917	10.8208
54143	274	1.592	413.992	10.7955
54340	275	1.58729	414.067	10.7719
54537	276	1.58264	414.143	10.7503
54734	277	1.57808	414.219	10.7311
54931	278	1.57361	414.294	10.7147
55128	279	1.56925	414.368	10.7019
55325	280	1.56501	414.439	10.693
55522	281	1.56091	414.506	10.689
55719	282	1.55698	414.568	10.6906
55916	283	1.55322	414.624	10.6985
56113	284	1.54967	414.672	10.7135
56310	285	1.54634	414.711	10.7363
56507	286	1.54325	414.739	10.7674
56704	287	1.54042	414.754	10.8069
56901	288	1.53783	414.756	10.8547
57098	289	1.5355	414.744	10.9103
57295	290	1.53341	414.717	10.9728
57492	291	1.53155	414.677	11.0412
57689	292	1.52989	414.622	11.1141
57886	293	1.52842	414.554	11.1902
58083	294	1.52713	414.474	11.2683
58280	295	1.52598	414.383	11.3469
58477	296	1.52496	414.282	11.4249
58674	297	1.52406	414.173	11.5012
58871	298	1.52326	414.057	11.5749
59068	299	1.52256	413.935	11.6451
59265	300	1.52193	413.809	11.711
59462	301	1.52137	413.681	11.7721
59659	302	1.52088	413.552	11.8277
59856	303	1.52045	413.424	11.8776
60053	304	1.52006	413.298	11.9213
